pkl_path,model_name,world,seed,pp_clv_pred_mean,pp_clv_pred_std,pp_clv_true_mean,pp_clv_true_std,voi_total,voi_pct,voi_per_customer,regret_mean,regret_std,regret_total,regret_pct,misalloc_mean,misalloc_total,misalloc_pct,var95_pp,var99_pp,cvar95_pp,cvar99_pp,target20_precision,target20_recall,targeting_lift,whale_precision,whale_recall,whale_f1,lead_time_train_mean,lead_time_train_std,lead_time_train_n,lead_time_true_mean,lead_time_true_std,lead_time_true_n,timing_accuracy,timing_early_pct,timing_late_pct,timing_missed_pct,timing_total,lead_time_oos_mean,lead_time_oos_std,lead_time_oos_n
overnight_28may/independent/rep7/fit_Hurdle-rfree_independent_N200_T52_seed4007.pkl,Hurdle-rfree,independent,4007,3972.7731139097937,1719.8423472169063,3982.758679431346,1689.4993046438806,1997.1131043104688,0.25071982325020187,9.985565521552344,9.985565521552635,516.9682696458942,1997.113104310527,0.25071982325020914,405.69871391492825,81139.74278298565,10.186374484854639,1422.5900392592673,827.6695178436959,1064.7612446491405,610.9445235163234,0.375,0.375,6.555801765590797,0.1,0.1,0.10000000000000002,14.67578125,10.619132542357141,256,13.837735849056603,11.737381444577291,265,0.5169811320754717,0.2981132075471698,0.09056603773584905,0.09433962264150944,265,11.53631284916201,7.940601403592096,179
overnight_28may/independent/rep7/fit_heckman-indiv-rfree_independent_N200_T52_seed4007.pkl,heckman-indiv-rfree,independent,4007,3660.9171670616734,1396.1189326226554,3691.395199464781,1426.94232678872,6095.6064806213835,0.8256507568608736,30.47803240310692,30.478032403106955,434.2366141522601,6095.606480621391,0.8256507568608746,341.6599671823237,68331.99343646475,9.255578141074176,1522.128713218989,922.9195521984636,1150.36765237308,720.5640742604097,0.35,0.35,5.169928820233071,0.2,0.2,0.20000000000000004,12.423076923076923,10.931095008506325,286,13.837735849056603,11.737381444577291,265,0.5056603773584906,0.3849056603773585,0.052830188679245285,0.05660377358490566,265,9.563636363636364,8.620300851876316,220
overnight_28may/independent/rep8/fit_BEMMAOR-indiv-rfree_independent_N200_T52_seed4008.pkl,BEMMAOR-indiv-rfree,independent,4008,10941.291923518373,15764.297937428611,11165.633302117714,16245.09658408843,44868.27571986895,2.0092132038475174,224.34137859934475,224.3413785993431,2437.541157004962,44868.27571986862,2.0092132038475032,1275.074653358281,255014.9306716562,11.419635759634392,1094.9805048799656,547.5074983127464,746.8343150510491,408.9662118118707,0.925,0.925,112.1501425256427,0.9,0.9,0.9,11.721003134796238,9.418878075306122,319,11.327645051194539,9.270774305793456,293,0.48464163822525597,0.3890784982935154,0.06484641638225255,0.06143344709897611,293,10.841409691629956,8.443721633093716,227
overnight_28may/independent/rep8/fit_Heckman-global-rfree_independent_N200_T52_seed4008.pkl,Heckman-global-rfree,independent,4008,3818.809841586133,1297.0056563446915,3799.9298217263827,1337.2785461500882,-3776.003971950151,-0.4968518037307645,-18.880019859750757,-18.880019859750476,453.2954671356017,-3776.003971950095,-0.4968518037307572,369.5067261612743,73901.34523225485,9.724040798032426,1874.53397673859,1253.3629901499014,1489.6772230386314,1013.9714746335874,0.3,0.3,2.291925849171402,0.0,0.0,0.0,12.08695652173913,9.938251157968136,322,11.327645051194539,9.270774305793456,293,0.49829351535836175,0.36860068259385664,0.07167235494880546,0.06143344709897611,293,10.745689655172415,8.38769513613779,232
overnight_28may/independent/rep8/fit_Hurdle-rfree_independent_N200_T52_seed4008.pkl,Hurdle-rfree,independent,4008,5548.338229935462,2285.4892772075996,5542.253705020594,2119.7412787637127,-1216.9049829740543,-0.10978430867137044,-6.084524914870271,-6.084524914868653,598.690225868715,-1216.9049829737305,-0.10978430867134123,471.3736958750905,94274.7391750181,8.505090545531766,2368.9809374810243,1392.3170555047861,1774.0473863817963,1091.1775256009596,0.4,0.4,3.999735243650915,0.2,0.2,0.20000000000000004,11.987381703470032,9.766024528965675,317,11.327645051194539,9.270774305793456,293,0.4880546075085324,0.3720136518771331,0.06825938566552901,0.07167235494880546,293,10.67965367965368,8.375984628375392,231
overnight_28may/independent/rep8/fit_heckman-indiv-rfree_independent_N200_T52_seed4008.pkl,heckman-indiv-rfree,independent,4008,4749.609312828035,1725.1375358773787,4786.188137566485,1736.822025777103,7315.76494769007,0.7642579791493253,36.57882473845035,36.578824738450386,498.2759556181482,7315.764947690077,0.764257979149326,401.5375724742636,80307.51449485272,8.389506658182128,2153.2024820108722,1368.4772199272597,1656.5382135614873,1085.914148911465,0.375,0.375,4.59483453418619,0.4,0.4,0.4000000000000001,12.19543973941368,9.734634366007489,307,11.327645051194539,9.270774305793456,293,0.4812286689419795,0.36177474402730375,0.06825938566552901,0.08873720136518772,293,10.931818181818182,8.371482238888944,220
overnight_28may/independent/rep9/fit_BEMMAOR-indiv-rfree_independent_N200_T52_seed4009.pkl,BEMMAOR-indiv-rfree,independent,4009,8504.028163253284,10639.325187918022,8537.198299987005,10542.988036575642,6634.027346743736,0.3885365616231402,33.170136733718685,33.17013673371999,1555.5845477457324,6634.027346743998,0.38853656162315553,882.5528182333952,176510.56364667905,10.337733612615496,881.4686128176594,366.7514466606222,583.458163465122,249.225877867721,0.975,0.975,146.6673606908242,0.8,0.8,0.8000000000000002,13.585774058577407,10.780423841777498,239,13.029850746268657,10.75225786667408,268,0.5335820895522388,0.3208955223880597,0.041044776119402986,0.1044776119402985,268,10.434343434343434,7.214129816780815,198
overnight_28may/independent/rep9/fit_Heckman-global-rfree_independent_N200_T52_seed4009.pkl,Heckman-global-rfree,independent,4009,3926.7196743379805,1437.1641027173787,3985.8985296738642,1428.2942944260958,11835.771067176596,1.484705516091629,59.17885533588298,59.17885533588329,464.1915860173765,11835.771067176658,1.4847055160916365,374.0125669426304,74802.51338852607,9.383394086884419,1727.8521574181316,1028.4231138042971,1322.057769398101,807.5406847717848,0.4,0.4,4.8168350734233725,0.1,0.1,0.10000000000000002,13.803149606299213,10.65126466194873,254,13.029850746268657,10.75225786667408,268,0.5559701492537313,0.3246268656716418,0.04477611940298507,0.07462686567164178,268,10.161764705882353,7.155027632037832,204
overnight_28may/independent/rep9/fit_Hurdle-rfree_independent_N200_T52_seed4009.pkl,Hurdle-rfree,independent,4009,5018.2973524582685,2259.9511559964853,5069.72211588716,2260.3496606446315,10284.952685778146,1.0143507327105605,51.42476342889073,51.42476342889073,627.5567796159194,10284.952685778146,1.0143507327105605,488.8360278204077,97767.20556408154,9.642264736533107,1921.519379074027,1102.3075949503282,1430.6145358161534,878.8355789467951,0.425,0.425,10.3024816510129,0.1,0.1,0.10000000000000002,13.496062992125983,10.528083191211559,254,13.029850746268657,10.75225786667408,268,0.5373134328358209,0.34328358208955223,0.04477611940298507,0.07462686567164178,268,10.120603015075377,7.168154562882824,199
overnight_28may/independent/rep9/fit_heckman-indiv-rfree_independent_N200_T52_seed4009.pkl,heckman-indiv-rfree,independent,4009,4654.231390068607,1718.8256028836158,4576.137464453379,1703.2551451302204,-15618.785123045673,-1.7065467596165562,-78.09392561522836,-78.09392561522809,549.939534403702,-15618.785123045616,-1.70654675961655,440.2135849019636,88042.71698039272,9.619763136956974,1997.721644186987,1193.6178002523966,1514.6299591757954,902.5913695409339,0.35,0.35,7.066913367602634,0.1,0.1,0.10000000000000002,13.813278008298756,10.656577559012984,241,13.029850746268657,10.75225786667408,268,0.5335820895522388,0.3246268656716418,0.04477611940298507,0.09701492537313433,268,10.091836734693878,7.130112536956971,196
