pkl_path,model_name,world,seed,N,T,T_full,runtime_sec,ari_train,ari_holdout,gamma_diag_mae,alpha_h_mae,beta_m_mae,gamma_m_rec,gamma_m_mae,theta_corr,r_mae,rho_rec,rho_mae,ess_theta,ess_alpha_h,ess_beta_m,ess_Gamma,ess_pi0,ess_gamma_m,ess_r_nb,rhat_max,waic,ess_rho,ess_u,ess_v
overnight_28may/independent/rep5/fit_heckman-indiv-rfree_independent_N200_T52_seed4005.pkl,heckman-indiv-rfree,independent,4005,200,52,92,237.9,0.5773135781193032,0.5898181203326273,0.05044434347544972,0.09104064918084687,0.1083638127119493,,,,0.9947469096869103,-0.12072968557446064,0.12072968557446064,,5.263007564885391,5.316837237638545,1107.5784047347604,1631.7997460724264,,2330.78031554144,2.142331714763206,,,,
overnight_28may/independent/rep6/fit_BEMMAOR-indiv-rfree_independent_N200_T52_seed4006.pkl,BEMMAOR-indiv-rfree,independent,4006,200,52,92,358.7,0.5921409450083536,0.577601882373066,0.051934890649774856,0.10309168822289949,0.11273123148574053,0.01599172632274889,0.01599172632274889,0.9318061442164992,0.3677098412438157,,,1662.6378236291862,4.944185146518396,6.1606432564391,2323.2270898355596,3422.011823248373,1310.619147527519,840.5421879781895,2.41402720394924,,,,
overnight_28may/independent/rep6/fit_Heckman-global-rfree_independent_N200_T52_seed4006.pkl,Heckman-global-rfree,independent,4006,200,52,92,457.3,0.5890536143416363,0.5602106759544893,0.05931572955349096,0.24453952795947584,0.10708091952548383,,,,0.9927161543179124,-0.0018603407488676997,0.0018603407488676997,,6.178570384405624,5.296340531428022,1892.7458266228093,2627.318818231718,,3030.5541396882554,2.1008658005311,,3225.1772744002337,,
overnight_28may/independent/rep6/fit_Hurdle-rfree_independent_N200_T52_seed4006.pkl,Hurdle-rfree,independent,4006,200,52,92,683.0,0.5900779845019619,0.5605796127091888,0.05091362200047774,0.1141239200255902,0.09316717375169052,,,,0.26691769546393135,,,,4.973794027035717,5.311132242276563,1498.4408492323307,2615.7676809451477,,69.13777353174967,2.479067128947413,,,163.97467403693307,1233.8871415435713
overnight_28may/independent/rep6/fit_heckman-indiv-rfree_independent_N200_T52_seed4006.pkl,heckman-indiv-rfree,independent,4006,200,52,92,265.2,0.5879524333529796,0.5675638851176718,0.0505199919432345,0.12688053202578456,0.09046318427706916,,,,1.0131756155377072,0.06964763135145986,0.06964763135145986,,4.9159770095916935,5.320592923437808,1160.451200930805,1263.2649497675952,,1801.0589842910156,2.4374243205626853,,,,
overnight_28may/independent/rep7/fit_BEMMAOR-indiv-rfree_independent_N200_T52_seed4007.pkl,BEMMAOR-indiv-rfree,independent,4007,200,52,92,336.1,0.5845064468603496,0.5733137408340585,0.05460830837069808,0.33018862734242577,0.10283097375419774,0.007535450087163837,0.007535450087163837,0.9322223443139798,1.6983250658428473,,,1493.1696122299848,4.921570371962036,6.165519422471525,2017.4006387688694,2783.444965579834,1715.348112532674,588.0767195596803,2.4343475477282865,,,,
overnight_28may/independent/rep7/fit_Heckman-global-rfree_independent_N200_T52_seed4007.pkl,Heckman-global-rfree,independent,4007,200,52,92,437.0,0.5727172196530094,0.5592549359544948,0.06379902436923701,0.3242673211883475,0.08835179916791447,,,,1.0042327009994538,-0.0030228164125717196,0.0030228164125717196,,6.157107463389377,5.2977456661216396,1770.2159122702978,2434.2566694805564,,3050.55248734489,2.099505016507566,,3587.151739526957,,
overnight_28may/independent/rep7/fit_Hurdle-rfree_independent_N200_T52_seed4007.pkl,Hurdle-rfree,independent,4007,200,52,92,688.4,0.5768104501846731,0.5689782602689332,0.053594689748236744,0.2923052225393354,0.08840145845639213,,,,0.35981140484571705,,,,4.99559865258301,5.341890724037443,1470.1019714753581,2267.8386636572386,,111.43712267635608,2.4088144730143655,,,256.94081925197605,1005.0955113367405
overnight_28may/independent/rep7/fit_heckman-indiv-rfree_independent_N200_T52_seed4007.pkl,heckman-indiv-rfree,independent,4007,200,52,92,2017.4,0.582068090747698,0.5605707148534526,0.09558500427148937,0.2968979593055037,0.14398279996091856,,,,0.9960681687841516,0.050939935669172966,0.050939935669172966,,5.221767585371025,4.65898725754305,7.192127231299473,7.291003025001679,,2188.7845063069412,2.8490940601561427,,,,
overnight_28may/independent/rep8/fit_BEMMAOR-indiv-rfree_independent_N200_T52_seed4008.pkl,BEMMAOR-indiv-rfree,independent,4008,200,52,92,370.8,0.5695211472296172,0.5684344394036028,0.06630833893262467,0.13811267917487616,0.07971082060613444,0.0069915449774404885,0.0069915449774404885,0.9243816471878453,0.1710527655291665,,,1813.6551250830905,5.635811171267447,6.154267495013445,2219.4939611890263,4262.662707217687,1982.0349906654278,726.5643785579556,1.9136241505427702,,,,
overnight_28may/independent/rep8/fit_Heckman-global-rfree_independent_N200_T52_seed4008.pkl,Heckman-global-rfree,independent,4008,200,52,92,370.2,0.5661141340272052,0.5734437648861501,0.0711878554169078,0.19620599876693465,0.08725777595216609,,,,0.9941508759277312,-0.00039630907777959214,0.00039630907777959214,,5.313990032077841,4.929268484531092,2123.8308054435533,2852.961591337708,,2836.1728896795203,2.410812606095395,,3443.8077385055885,,
overnight_28may/independent/rep8/fit_Hurdle-rfree_independent_N200_T52_seed4008.pkl,Hurdle-rfree,independent,4008,200,52,92,766.2,0.5687333092166614,0.5719183008783564,0.05981932697966238,0.08853035473840869,0.08275929879348588,,,,0.20901278502767026,,,,5.410311720579119,5.29708086335821,1451.5428624004662,1964.3141405755155,,81.32513085363017,2.1002689133110772,,,146.4829752962478,540.4891619728467
overnight_28may/independent/rep8/fit_heckman-indiv-rfree_independent_N200_T52_seed4008.pkl,heckman-indiv-rfree,independent,4008,200,52,92,315.9,0.570821609683904,0.57402791077663,0.0600077913094255,0.08297178425787703,0.0826398547764276,,,,1.004736847845117,-0.07012206388557723,0.07012206388557723,,4.95452883173636,5.2928391988410946,1349.4513001921339,1778.543599350841,,2439.7167067804207,2.4192351916680606,,,,
overnight_28may/independent/rep9/fit_BEMMAOR-indiv-rfree_independent_N200_T52_seed4009.pkl,BEMMAOR-indiv-rfree,independent,4009,200,52,92,360.2,0.6321643839971857,0.5803733695438008,0.03480143488012333,0.08469366155585072,0.08501401678310334,0.040024978933092335,0.040024978933092335,0.9373590209588588,0.21630953016266327,,,1948.8758277036954,5.343217272418389,6.172881602194262,2048.083735644126,3515.464770014967,1964.1120987913523,728.8317877587922,2.100549579075902,,,,
overnight_28may/independent/rep9/fit_Heckman-global-rfree_independent_N200_T52_seed4009.pkl,Heckman-global-rfree,independent,4009,200,52,92,290.9,0.6194165221639777,0.5705295627553242,0.05626670186015881,0.17864282644204152,0.09380532286268688,,,,0.9905883164306192,0.0044544875342368475,0.0044544875342368475,,5.29490810564057,4.928439259940186,1840.7421410267723,2871.798835610963,,3385.76356895122,2.4128600006454066,,3929.4033764486885,,
overnight_28may/independent/rep9/fit_Hurdle-rfree_independent_N200_T52_seed4009.pkl,Hurdle-rfree,independent,4009,200,52,92,929.4,0.6252833037074287,0.5737671607633587,0.042957095392955336,0.1256705570498592,0.08727733752548851,,,,0.4706254989153351,,,,4.916083534788804,5.328999464974917,1669.839220088846,2259.7978768912144,,119.00854787573812,2.460196619904014,,,342.32276416546665,1707.146607340766
overnight_28may/independent/rep9/fit_heckman-indiv-rfree_independent_N200_T52_seed4009.pkl,heckman-indiv-rfree,independent,4009,200,52,92,286.9,0.6223990173012656,0.5704454249170609,0.04308174666787338,0.1161826841696254,0.0884846773411932,,,,0.9925396027639435,0.2565947514761083,0.2565947514761083,,7.289626921553347,5.315355025529673,1032.2181280740497,1751.3400502228294,,2261.927775996301,2.101318152832921,,,,
overnight_28may/mixed/rep0/fit_BEMMAOR-global-rfree_mixed_N200_T52_seed4000.pkl,BEMMAOR-global-rfree,mixed,4000,200,52,92,6077.0,0.3150279734779831,0.3370621909035014,0.08894909193575895,0.8459204222905722,1.1293639492907581,3.8338252682198015,0.8501475804659404,,0.4448003041411209,,,1250.0568411462637,230.86973961938853,6.194961429193619,1321.2370140971625,1816.0686371634497,1070.2088254962027,1001.9769908075656,1.7376203938650072,,,,
overnight_28may/mixed/rep0/fit_BEMMAOR-indiv-rfree_mixed_N200_T52_seed4000.pkl,BEMMAOR-indiv-rfree,mixed,4000,200,52,92,841.8,0.4137489982032476,0.4179735767403116,0.10102884826251494,0.11531403051960783,0.1089719215744492,1.0593364092618995,0.017800922778569872,0.9195688604004085,1.0326327586221307,,,1770.8304860976125,5.582919096105017,6.158893963609668,2278.4540990140513,2419.061376945963,1115.8143665307764,868.4797104320501,1.9449606769309054,,,,
overnight_28may/mixed/rep0/fit_Heckman-global-rfree_mixed_N200_T52_seed4000.pkl,Heckman-global-rfree,mixed,4000,200,52,92,491.9,0.33702407249562427,0.3567991158529191,0.08876533138404656,0.1767003346999861,0.224432401341886,,,,1.009581112605519,0.04510322417618393,0.19097935516476322,,6.170817666235884,5.2986564503163285,1412.251691528113,2466.205531939622,,2954.4832026726262,2.1007743653695945,,3003.413371627455,,
overnight_28may/mixed/rep0/fit_Hurdle-rfree_mixed_N200_T52_seed4000.pkl,Hurdle-rfree,mixed,4000,200,52,92,853.0,0.3487569079566012,0.36947151646257903,0.09661704876450887,0.13027009420506144,0.17154065801501253,,,,0.6797816150142372,,,,5.413713982095372,5.3566754353802395,1134.8010190353918,1700.9024223997837,,94.44737294445216,2.0989039231866444,,,261.24491239395576,867.4313111304483
overnight_28may/mixed/rep0/fit_heckman-indiv-rfree_mixed_N200_T52_seed4000.pkl,heckman-indiv-rfree,mixed,4000,200,52,92,1264.9,0.35183324716036163,0.37179103552691317,0.0947967410805131,0.09753382522522265,0.1430420794871168,,,,0.9981490683665283,2.455429884518438,0.29108597690368765,,5.297581619812462,5.29298732206204,1968.709385490896,2676.507541012782,,3960.9330405858577,2.1127653398862707,,,,
overnight_28may/mixed/rep1/fit_BEMMAOR-global-rfree_mixed_N200_T52_seed4001.pkl,BEMMAOR-global-rfree,mixed,4001,200,52,92,4750.0,0.32422102832357047,0.33370097257848874,0.09832899520975225,0.7880950165619703,1.1269426944670826,3.854122937031172,0.8562368811093515,,0.4294911574427549,,,882.6197210337281,257.277263059854,6.182893253028716,1263.659181015141,1926.0351150732754,927.4003514603371,1230.1870750739356,1.7411746738481777,,,,
overnight_28may/mixed/rep1/fit_BEMMAOR-indiv-rfree_mixed_N200_T52_seed4001.pkl,BEMMAOR-indiv-rfree,mixed,4001,200,52,92,558.7,0.40580066823529864,0.4112045835804091,0.0783885021798953,0.1954283790409023,0.1915191018807716,1.056173119117981,0.016851935735394286,0.9057145841378125,0.26969051275064154,,,1584.7333353371876,5.172015706380596,6.2929689101453965,1923.500014885628,3321.1655104955985,912.4627532548882,877.9167978266153,2.1825609841550717,,,,
overnight_28may/mixed/rep1/fit_Heckman-global-rfree_mixed_N200_T52_seed4001.pkl,Heckman-global-rfree,mixed,4001,200,52,92,469.3,0.35209681605384013,0.3544355508437996,0.09850042790790903,0.1256646344792648,0.29691480293224365,,,,1.0077385927543465,0.03637738105318259,0.1927245237893635,,6.160240622404791,5.336166121527582,1704.6037657310776,3694.2354343836128,,3213.467989054084,2.1005853060405935,,3525.2004011089134,,
overnight_28may/mixed/rep1/fit_Hurdle-rfree_mixed_N200_T52_seed4001.pkl,Hurdle-rfree,mixed,4001,200,52,92,573.8,0.3672666761301891,0.36745270451707457,0.08887526973953815,0.08870587217949318,0.23710557934273227,,,,1.607366869850674,,,,5.60846496180201,5.344168963378679,921.2266577751288,1858.5889244605355,,103.61824467858298,2.105539566924036,,,297.6716377788452,885.8410192259314
overnight_28may/mixed/rep1/fit_heckman-indiv-rfree_mixed_N200_T52_seed4001.pkl,heckman-indiv-rfree,mixed,4001,200,52,92,551.2,0.3703246888562823,0.372195429860962,0.08867608547910162,0.08777557275098269,0.21675815033774504,,,,1.007872259299439,2.452958886331737,0.29059177726634744,,5.311725480834887,5.302519210962137,2090.240756620483,3726.516707969853,,4488.389447593754,2.110049553767835,,,,
overnight_28may/mixed/rep2/fit_BEMMAOR-global-rfree_mixed_N200_T52_seed4002.pkl,BEMMAOR-global-rfree,mixed,4002,200,52,92,3021.2,0.32518873047285635,0.32256166220859606,0.08438845415260243,0.8234866692759635,1.140841976293794,3.8423393331213993,0.8527017999364197,,0.4594259431602497,,,1138.1737963160638,216.90140330364102,6.249820409368579,1144.113725560368,1701.4243450335423,851.7157182294835,1010.718744610023,1.7452405853400532,,,,
overnight_28may/mixed/rep2/fit_BEMMAOR-indiv-rfree_mixed_N200_T52_seed4002.pkl,BEMMAOR-indiv-rfree,mixed,4002,200,52,92,347.4,0.4270343168464258,0.42784623820973905,0.06761366546034353,0.10177607417973968,0.09257819557850766,1.0561273041192434,0.016838191235773015,0.9248153906485928,0.7090957322944682,,,1720.0737466850073,5.053793575531583,6.176648251523256,2025.9515116561138,3139.452573593683,940.9022556631301,856.579231980589,2.294298392340825,,,,
overnight_28may/mixed/rep2/fit_Heckman-global-rfree_mixed_N200_T52_seed4002.pkl,Heckman-global-rfree,mixed,4002,200,52,92,465.5,0.3452862379443991,0.34567840283778095,0.08413899531277191,0.1474140787696808,0.21398624478376418,,,,1.0084114487891398,-0.023955637561071136,0.20479112751221423,,5.308430747426828,5.301495604607228,1707.6810694105518,2418.275762851777,,3003.009324290926,2.102993277708871,,3447.918013516729,,
overnight_28may/mixed/rep2/fit_Hurdle-rfree_mixed_N200_T52_seed4002.pkl,Hurdle-rfree,mixed,4002,200,52,92,470.0,0.3521542989864537,0.3588858110217796,0.07456941214050132,0.12871673676943549,0.10453460944492754,,,,0.8418106831904758,,,,4.85971623507799,5.3093828005765165,996.7456433999571,1618.8218937253196,,60.81959589227741,2.5453561257247785,,,124.99253978312824,157.88724706232279
overnight_28may/mixed/rep2/fit_heckman-indiv-rfree_mixed_N200_T52_seed4002.pkl,heckman-indiv-rfree,mixed,4002,200,52,92,396.9,0.3560040656875792,0.3640110399300829,0.07433527621282761,0.12030950016433362,0.0948728158235362,,,,1.0052449401235641,2.451574985756917,0.2903149971513834,,6.207910928765443,5.329327316989963,1777.3607835799671,2442.9508866074902,,3650.916186302638,2.106270348923124,,,,
overnight_28may/mixed/rep3/fit_BEMMAOR-global-rfree_mixed_N200_T52_seed4003.pkl,BEMMAOR-global-rfree,mixed,4003,200,52,92,3098.3,0.32104672753767544,0.33235463703906604,0.07832267042838566,0.8630754246242854,1.1305461645938726,3.861738476551447,0.858521542965434,,0.5569368063742102,,,1171.6135622267655,206.06146702065223,6.336353995879887,1140.7656587333538,1779.700203119645,526.6592639059332,1191.418092267937,1.7416795767299362,,,,
